fight_id,event_id,event_name,event_date_raw,event_date,fighter_a_id,fighter_a_name,fighter_b_id,fighter_b_name,outcome_type,winner_id,weight_class,is_title_fight,bout_order,is_main_event,referee,end_round,end_time,method_raw,method_category,method_subtype,source_url,scraped_at
92633-12,92633,UFC 277 - Pena vs. Nunes 2,2022-07-30T00:00:00+00:00,2022-07-30,80173,Brandon Moreno,73692,Kai Kara-France,win,80173,Flyweight,True,12,False,Herb Dean,3,4:34,TKO (Body Kick and Punches),TKO,Body Kick and Punches,https://www.sherdog.com/events/UFC-277-Pena-vs-Nunes-2-92633,2026-08-18T23:13:28.148372+00:00
92633-11,92633,UFC 277 - Pena vs. Nunes 2,2022-07-30T00:00:00+00:00,2022-07-30,184051,Sergei Pavlovich,59284,Derrick Lewis,win,184051,Heavyweight,False,11,False,Dan Miragliotta,1,0:55,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-277-Pena-vs-Nunes-2-92633,2026-08-18T23:13:28.148372+00:00
92633-10,92633,UFC 277 - Pena vs. Nunes 2,2022-07-30T00:00:00+00:00,2022-07-30,25023,Alexandre Pantoja,12443,Alex Perez,win,25023,Flyweight,False,10,False,Kerry Hatley,1,1:31,Submission (Neck Crank),Submission,Neck Crank,https://www.sherdog.com/events/UFC-277-Pena-vs-Nunes-2-92633,2026-08-18T23:13:28.148372+00:00
92633-9,92633,UFC 277 - Pena vs. Nunes 2,2022-07-30T00:00:00+00:00,2022-07-30,170785,Magomed Ankalaev,29470,Anthony Smith,win,170785,Light Heavyweight,False,9,False,Jacob Montalvo,2,3:09,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-277-Pena-vs-Nunes-2-92633,2026-08-18T23:13:28.148372+00:00
92633-8,92633,UFC 277 - Pena vs. Nunes 2,2022-07-30T00:00:00+00:00,2022-07-30,64894,Alex Morono,251541,Matthew Semelsberger,win,64894,Welterweight,False,8,False,Dan Miragliotta,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-277-Pena-vs-Nunes-2-92633,2026-08-18T23:13:28.148372+00:00
92633-7,92633,UFC 277 - Pena vs. Nunes 2,2022-07-30T00:00:00+00:00,2022-07-30,23982,Drew Dober,96651,Rafael Alves,win,23982,Lightweight,False,7,False,Mike Beltran,3,1:30,KO (Punch to the Body),KO,Punch to the Body,https://www.sherdog.com/events/UFC-277-Pena-vs-Nunes-2-92633,2026-08-18T23:13:28.148372+00:00
92633-6,92633,UFC 277 - Pena vs. Nunes 2,2022-07-30T00:00:00+00:00,2022-07-30,331853,Hamdy Abdelwahab,237177,Don'Tale Mayes,nc,,Heavyweight,False,6,False,Kerry Hatley,3,5:00,No Contest (Overturned),No Contest,Overturned,https://www.sherdog.com/events/UFC-277-Pena-vs-Nunes-2-92633,2026-08-18T23:13:28.148372+00:00
92633-5,92633,UFC 277 - Pena vs. Nunes 2,2022-07-30T00:00:00+00:00,2022-07-30,84568,Drakkar Klose,186049,Rafa Garcia,win,84568,Lightweight,False,5,False,Jacob Montalvo,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-277-Pena-vs-Nunes-2-92633,2026-08-18T23:13:28.148372+00:00
92633-4,92633,UFC 277 - Pena vs. Nunes 2,2022-07-30T00:00:00+00:00,2022-07-30,268041,Michael Morales,206917,Adam Fugitt,win,268041,Welterweight,False,4,False,Herb Dean,3,1:09,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-277-Pena-vs-Nunes-2-92633,2026-08-18T23:13:28.148372+00:00
92633-3,92633,UFC 277 - Pena vs. Nunes 2,2022-07-30T00:00:00+00:00,2022-07-30,156643,Joselyne Edwards,77250,Ji Yeon Kim,win,156643,138lb Catchweight,False,3,False,Mike Beltran,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-277-Pena-vs-Nunes-2-92633,2026-08-18T23:13:28.148372+00:00
92633-2,92633,UFC 277 - Pena vs. Nunes 2,2022-07-30T00:00:00+00:00,2022-07-30,237147,Nicolae Negumereanu,188721,Ihor Potieria,win,237147,Light Heavyweight,False,2,False,Kerry Hatley,2,3:33,TKO (Punches and Knees),TKO,Punches and Knees,https://www.sherdog.com/events/UFC-277-Pena-vs-Nunes-2-92633,2026-08-18T23:13:28.148372+00:00
92633-1,92633,UFC 277 - Pena vs. Nunes 2,2022-07-30T00:00:00+00:00,2022-07-30,156917,Orion Cosce,266635,Mike Mathetha,win,156917,173lb Catchweight,False,1,False,Jacob Montalvo,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-277-Pena-vs-Nunes-2-92633,2026-08-18T23:13:28.148372+00:00
92633-13,92633,UFC 277 - Pena vs. Nunes 2,2022-07-30T00:00:00+00:00,2022-07-30,31496,Amanda Nunes,50883,Julianna Pena,win,31496,Bantamweight,True,13,True,Mike Beltran,5,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-277-Pena-vs-Nunes-2-92633,2026-08-18T23:13:28.148372+00:00
92906-13,92906,UFC Fight Night 208 - Blaydes vs. Aspinall,2022-07-23T00:00:00+00:00,2022-07-23,61146,Jack Hermansson,48039,Chris Curtis,win,61146,Middleweight,False,13,False,Marc Goddard,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-208-Blaydes-vs-Aspinall-92906,2026-08-18T23:13:28.155452+00:00
92906-12,92906,UFC Fight Night 208 - Blaydes vs. Aspinall,2022-07-23T00:00:00+00:00,2022-07-23,84902,Paddy Pimblett,259871,Jordan Leavitt,win,84902,Lightweight,False,12,False,Daniel Movahedi,2,2:46,Submission (Rear-Naked Choke),Submission,Rear-Naked Choke,https://www.sherdog.com/events/UFC-Fight-Night-208-Blaydes-vs-Aspinall-92906,2026-08-18T23:13:28.155452+00:00
92906-11,92906,UFC Fight Night 208 - Blaydes vs. Aspinall,2022-07-23T00:00:00+00:00,2022-07-23,110937,Nikita Krylov,26162,Alexander Gustafsson,win,110937,Light Heavyweight,False,11,False,Marc Goddard,1,1:07,KO (Punches),KO,Punches,https://www.sherdog.com/events/UFC-Fight-Night-208-Blaydes-vs-Aspinall-92906,2026-08-18T23:13:28.155452+00:00
92906-10,92906,UFC Fight Night 208 - Blaydes vs. Aspinall,2022-07-23T00:00:00+00:00,2022-07-23,150485,Molly McCann,204879,Hannah Goldy,win,150485,Flyweight,False,10,False,Herb Dean,1,3:52,TKO (Spinning Back Elbow and Punches),TKO,Spinning Back Elbow and Punches,https://www.sherdog.com/events/UFC-Fight-Night-208-Blaydes-vs-Aspinall-92906,2026-08-18T23:13:28.155452+00:00
92906-9,92906,UFC Fight Night 208 - Blaydes vs. Aspinall,2022-07-23T00:00:00+00:00,2022-07-23,58503,Volkan Oezdemir,110167,Paul Craig,win,58503,Light Heavyweight,False,9,False,Lukasz Bosacki,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-208-Blaydes-vs-Aspinall-92906,2026-08-18T23:13:28.155452+00:00
92906-8,92906,UFC Fight Night 208 - Blaydes vs. Aspinall,2022-07-23T00:00:00+00:00,2022-07-23,183159,Ludovit Klein,256311,Mason Jones,win,183159,Lightweight,False,8,False,Marc Goddard,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-208-Blaydes-vs-Aspinall-92906,2026-08-18T23:13:28.155452+00:00
92906-7,92906,UFC Fight Night 208 - Blaydes vs. Aspinall,2022-07-23T00:00:00+00:00,2022-07-23,111545,Marc Diakiese,56139,Damir Hadzovic,win,111545,Lightweight,False,7,False,Herb Dean,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-208-Blaydes-vs-Aspinall-92906,2026-08-18T23:13:28.155452+00:00
92906-6,92906,UFC Fight Night 208 - Blaydes vs. Aspinall,2022-07-23T00:00:00+00:00,2022-07-23,82395,Nathaniel Wood,71116,Charles Rosa,win,82395,Featherweight,False,6,False,Lukasz Bosacki,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-208-Blaydes-vs-Aspinall-92906,2026-08-18T23:13:28.155452+00:00
92906-5,92906,UFC Fight Night 208 - Blaydes vs. Aspinall,2022-07-23T00:00:00+00:00,2022-07-23,183541,Jonathan Pearce,69406,Makwan Amirkhani,win,183541,Featherweight,False,5,False,Daniel Movahedi,2,4:10,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-Fight-Night-208-Blaydes-vs-Aspinall-92906,2026-08-18T23:13:28.155452+00:00
92906-4,92906,UFC Fight Night 208 - Blaydes vs. Aspinall,2022-07-23T00:00:00+00:00,2022-07-23,236141,Muhammad Mokaev,254715,Charles Johnson,win,236141,Flyweight,False,4,False,Marc Goddard,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-208-Blaydes-vs-Aspinall-92906,2026-08-18T23:13:28.155452+00:00
92906-3,92906,UFC Fight Night 208 - Blaydes vs. Aspinall,2022-07-23T00:00:00+00:00,2022-07-23,168551,Jai Herbert,95383,Kyle Nelson,win,168551,Lightweight,False,3,False,Herb Dean,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-208-Blaydes-vs-Aspinall-92906,2026-08-18T23:13:28.155452+00:00
92906-2,92906,UFC Fight Night 208 - Blaydes vs. Aspinall,2022-07-23T00:00:00+00:00,2022-07-23,212725,Victoria Leonardo,172907,Mandy Bohm,win,212725,Flyweight,False,2,False,Daniel Movahedi,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-208-Blaydes-vs-Aspinall-92906,2026-08-18T23:13:28.155452+00:00
92906-1,92906,UFC Fight Night 208 - Blaydes vs. Aspinall,2022-07-23T00:00:00+00:00,2022-07-23,63608,Nicolas Dalby,25830,Claudio Silva,win,63608,Welterweight,False,1,False,Lukasz Bosacki,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-Fight-Night-208-Blaydes-vs-Aspinall-92906,2026-08-18T23:13:28.155452+00:00
92906-14,92906,UFC Fight Night 208 - Blaydes vs. Aspinall,2022-07-23T00:00:00+00:00,2022-07-23,172939,Curtis Blaydes,65231,Tom Aspinall,win,172939,Heavyweight,False,14,True,Herb Dean,1,0:15,TKO (Knee Injury),TKO,Knee Injury,https://www.sherdog.com/events/UFC-Fight-Night-208-Blaydes-vs-Aspinall-92906,2026-08-18T23:13:28.155452+00:00
92792-11,92792,UFC on ABC 3 - Ortega vs. Rodriguez,2022-07-16T00:00:00+00:00,2022-07-16,173973,Amanda Lemos,23091,Michelle Waterson-Gomez,win,173973,Strawweight,False,11,False,Kevin MacDonald,2,1:48,Submission (Guillotine Choke),Submission,Guillotine Choke,https://www.sherdog.com/events/UFC-on-ABC-3-Ortega-vs-Rodriguez-92792,2026-08-18T23:13:28.163579+00:00
92792-10,92792,UFC on ABC 3 - Ortega vs. Rodriguez,2022-07-16T00:00:00+00:00,2022-07-16,26381,Jingliang Li,129929,Muslim Salikhov,win,26381,Welterweight,False,10,False,Dan Miragliotta,2,4:38,TKO (Punches and Elbows),TKO,Punches and Elbows,https://www.sherdog.com/events/UFC-on-ABC-3-Ortega-vs-Rodriguez-92792,2026-08-18T23:13:28.163579+00:00
92792-9,92792,UFC on ABC 3 - Ortega vs. Rodriguez,2022-07-16T00:00:00+00:00,2022-07-16,47006,Matt Schnell,228263,Su Mudaerji,win,47006,Flyweight,False,9,False,Jacob Montalvo,2,4:24,Technical Submission (Triangle Choke),Technical Submission,Triangle Choke,https://www.sherdog.com/events/UFC-on-ABC-3-Ortega-vs-Rodriguez-92792,2026-08-18T23:13:28.163579+00:00
92792-8,92792,UFC on ABC 3 - Ortega vs. Rodriguez,2022-07-16T00:00:00+00:00,2022-07-16,76052,Shane Burgos,210843,Charles Jourdain,win,76052,Featherweight,False,8,False,Keith Peterson,3,5:00,Decision (Majority),Decision,Majority,https://www.sherdog.com/events/UFC-on-ABC-3-Ortega-vs-Rodriguez-92792,2026-08-18T23:13:28.163579+00:00
92792-7,92792,UFC on ABC 3 - Ortega vs. Rodriguez,2022-07-16T00:00:00+00:00,2022-07-16,66725,Lauren Murphy,26252,Miesha Tate,win,66725,Flyweight,False,7,False,Kevin MacDonald,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-ABC-3-Ortega-vs-Rodriguez-92792,2026-08-18T23:13:28.163579+00:00
92792-6,92792,UFC on ABC 3 - Ortega vs. Rodriguez,2022-07-16T00:00:00+00:00,2022-07-16,230239,Punahele Soriano,167487,Dalcha Lungiambula,win,230239,Middleweight,False,6,False,Dan Miragliotta,2,0:28,KO (Punches),KO,Punches,https://www.sherdog.com/events/UFC-on-ABC-3-Ortega-vs-Rodriguez-92792,2026-08-18T23:13:28.163579+00:00
92792-5,92792,UFC on ABC 3 - Ortega vs. Rodriguez,2022-07-16T00:00:00+00:00,2022-07-16,111209,Ricky Simon,110177,Jack Shore,win,111209,Bantamweight,False,5,False,Jacob Montalvo,2,3:28,Submission (Arm-Triangle Choke),Submission,Arm-Triangle Choke,https://www.sherdog.com/events/UFC-on-ABC-3-Ortega-vs-Rodriguez-92792,2026-08-18T23:13:28.163579+00:00
92792-4,92792,UFC on ABC 3 - Ortega vs. Rodriguez,2022-07-16T00:00:00+00:00,2022-07-16,77441,Bill Algeo,152211,Herbert Burns,win,77441,Featherweight,False,4,False,Keith Peterson,2,1:50,TKO (Retirement),TKO,Retirement,https://www.sherdog.com/events/UFC-on-ABC-3-Ortega-vs-Rodriguez-92792,2026-08-18T23:13:28.163579+00:00
92792-3,92792,UFC on ABC 3 - Ortega vs. Rodriguez,2022-07-16T00:00:00+00:00,2022-07-16,73825,Dustin Jacoby,202241,Da Woon Jung,win,73825,Light Heavyweight,False,3,False,Kevin MacDonald,1,3:13,KO (Punch),KO,Punch,https://www.sherdog.com/events/UFC-on-ABC-3-Ortega-vs-Rodriguez-92792,2026-08-18T23:13:28.163579+00:00
92792-2,92792,UFC on ABC 3 - Ortega vs. Rodriguez,2022-07-16T00:00:00+00:00,2022-07-16,113779,Dustin Stoltzfus,68983,Dwight Grant,win,113779,Middleweight,False,2,False,Dan Miragliotta,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-ABC-3-Ortega-vs-Rodriguez-92792,2026-08-18T23:13:28.163579+00:00
92792-1,92792,UFC on ABC 3 - Ortega vs. Rodriguez,2022-07-16T00:00:00+00:00,2022-07-16,207407,Emily Ducote,21247,Jessica Penne,win,207407,Strawweight,False,1,False,Jacob Montalvo,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-ABC-3-Ortega-vs-Rodriguez-92792,2026-08-18T23:13:28.163579+00:00
92792-12,92792,UFC on ABC 3 - Ortega vs. Rodriguez,2022-07-16T00:00:00+00:00,2022-07-16,106305,Yair Rodriguez,65310,Brian Ortega,win,106305,Featherweight,False,12,True,Keith Peterson,1,4:11,TKO (Shoulder Injury),TKO,Shoulder Injury,https://www.sherdog.com/events/UFC-on-ABC-3-Ortega-vs-Rodriguez-92792,2026-08-18T23:13:28.163579+00:00
92738-10,92738,UFC on ESPN 39 - Dos Anjos vs. Fiziev,2022-07-09T00:00:00+00:00,2022-07-09,188043,Caio Borralho,302783,Armen Petrosyan,win,188043,Middleweight,False,10,False,Mike Beltran,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-ESPN-39-Dos-Anjos-vs-Fiziev-92738,2026-08-18T23:13:28.170443+00:00
92738-9,92738,UFC on ESPN 39 - Dos Anjos vs. Fiziev,2022-07-09T00:00:00+00:00,2022-07-09,103961,Said Nurmagomedov,87981,Douglas Silva de Andrade,win,103961,Bantamweight,False,9,False,Herb Dean,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-ESPN-39-Dos-Anjos-vs-Fiziev-92738,2026-08-18T23:13:28.170443+00:00
92738-8,92738,UFC on ESPN 39 - Dos Anjos vs. Fiziev,2022-07-09T00:00:00+00:00,2022-07-09,159319,Chase Sherman,152987,Jared Vanderaa,win,159319,Heavyweight,False,8,False,Mark Smith,3,3:10,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-on-ESPN-39-Dos-Anjos-vs-Fiziev-92738,2026-08-18T23:13:28.170443+00:00
92738-7,92738,UFC on ESPN 39 - Dos Anjos vs. Fiziev,2022-07-09T00:00:00+00:00,2022-07-09,121009,Aiemann Zahabi,80671,Ricky Turcios,win,121009,Bantamweight,False,7,False,Chris Tognoni,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-ESPN-39-Dos-Anjos-vs-Fiziev-92738,2026-08-18T23:13:28.170443+00:00
92738-6,92738,UFC on ESPN 39 - Dos Anjos vs. Fiziev,2022-07-09T00:00:00+00:00,2022-07-09,68104,Jamie Mullarkey,68788,Michael Johnson,win,68104,Lightweight,False,6,False,Herb Dean,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-on-ESPN-39-Dos-Anjos-vs-Fiziev-92738,2026-08-18T23:13:28.170443+00:00
92738-5,92738,UFC on ESPN 39 - Dos Anjos vs. Fiziev,2022-07-09T00:00:00+00:00,2022-07-09,281913,Cody Brundage,289719,Tresean Gore,win,281913,Middleweight,False,5,False,Mike Beltran,1,3:50,KO (Punches),KO,Punches,https://www.sherdog.com/events/UFC-on-ESPN-39-Dos-Anjos-vs-Fiziev-92738,2026-08-18T23:13:28.170443+00:00
92738-4,92738,UFC on ESPN 39 - Dos Anjos vs. Fiziev,2022-07-09T00:00:00+00:00,2022-07-09,45389,Antonina Shevchenko,91121,Cortney Casey,win,45389,Flyweight,False,4,False,Chris Tognoni,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-on-ESPN-39-Dos-Anjos-vs-Fiziev-92738,2026-08-18T23:13:28.170443+00:00
92738-3,92738,UFC on ESPN 39 - Dos Anjos vs. Fiziev,2022-07-09T00:00:00+00:00,2022-07-09,254945,David Onama,254941,Garrett Armfield,win,254945,Featherweight,False,3,False,Mike Beltran,2,3:13,Technical Submission (Arm-Triangle Choke),Technical Submission,Arm-Triangle Choke,https://www.sherdog.com/events/UFC-on-ESPN-39-Dos-Anjos-vs-Fiziev-92738,2026-08-18T23:13:28.170443+00:00
92738-2,92738,UFC on ESPN 39 - Dos Anjos vs. Fiziev,2022-07-09T00:00:00+00:00,2022-07-09,212289,Kennedy Nzechukwu,132605,Karl Roberson,win,212289,Light Heavyweight,False,2,False,Herb Dean,3,2:19,TKO (Elbows),TKO,Elbows,https://www.sherdog.com/events/UFC-on-ESPN-39-Dos-Anjos-vs-Fiziev-92738,2026-08-18T23:13:28.170443+00:00
92738-1,92738,UFC on ESPN 39 - Dos Anjos vs. Fiziev,2022-07-09T00:00:00+00:00,2022-07-09,274077,Saidyokub Kakhramonov,102885,Ronnie Lawrence,win,274077,Bantamweight,False,1,False,Chris Tognoni,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-ESPN-39-Dos-Anjos-vs-Fiziev-92738,2026-08-18T23:13:28.170443+00:00
92738-11,92738,UFC on ESPN 39 - Dos Anjos vs. Fiziev,2022-07-09T00:00:00+00:00,2022-07-09,202657,Rafael Fiziev,11675,Rafael dos Anjos,win,202657,Lightweight,False,11,True,Mark Smith,5,0:18,KO (Punches),KO,Punches,https://www.sherdog.com/events/UFC-on-ESPN-39-Dos-Anjos-vs-Fiziev-92738,2026-08-18T23:13:28.170443+00:00
91882-11,91882,UFC 276 - Adesanya vs. Cannonier,2022-07-02T00:00:00+00:00,2022-07-02,101527,Alexander Volkanovski,38671,Max Holloway,win,101527,Featherweight,True,11,False,Marc Goddard,5,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-276-Adesanya-vs-Cannonier-91882,2026-08-18T23:13:28.177500+00:00
91882-10,91882,UFC 276 - Adesanya vs. Cannonier,2022-07-02T00:00:00+00:00,2022-07-02,224511,Alex Pereira,30452,Sean Strickland,win,224511,Middleweight,False,10,False,Jason Herzog,1,2:36,KO (Punches),KO,Punches,https://www.sherdog.com/events/UFC-276-Adesanya-vs-Cannonier-91882,2026-08-18T23:13:28.177500+00:00
91882-9,91882,UFC 276 - Adesanya vs. Cannonier,2022-07-02T00:00:00+00:00,2022-07-02,51471,Bryan Barberena,2245,Robbie Lawler,win,51471,Welterweight,False,9,False,Mark Smith,2,4:47,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-276-Adesanya-vs-Cannonier-91882,2026-08-18T23:13:28.177500+00:00
91882-8,91882,UFC 276 - Adesanya vs. Cannonier,2022-07-02T00:00:00+00:00,2022-07-02,52407,Pedro Munhoz,135099,Sean O'Malley,nc,,Bantamweight,False,8,False,Jason Herzog,2,3:09,No Contest (Accidental Eye Poke),No Contest,Accidental Eye Poke,https://www.sherdog.com/events/UFC-276-Adesanya-vs-Cannonier-91882,2026-08-18T23:13:28.177500+00:00
91882-7,91882,UFC 276 - Adesanya vs. Cannonier,2022-07-02T00:00:00+00:00,2022-07-02,158269,Jalin Turner,252693,Brad Riddell,win,158269,Lightweight,False,7,False,Marc Goddard,1,0:45,Submission (Guillotine Choke),Submission,Guillotine Choke,https://www.sherdog.com/events/UFC-276-Adesanya-vs-Cannonier-91882,2026-08-18T23:13:28.177500+00:00
91882-6,91882,UFC 276 - Adesanya vs. Cannonier,2022-07-02T00:00:00+00:00,2022-07-02,14463,Jim Miller,15105,Donald Cerrone,win,14463,Welterweight,False,6,False,Mark Smith,2,1:32,Submission (Guillotine Choke),Submission,Guillotine Choke,https://www.sherdog.com/events/UFC-276-Adesanya-vs-Cannonier-91882,2026-08-18T23:13:28.177500+00:00
91882-5,91882,UFC 276 - Adesanya vs. Cannonier,2022-07-02T00:00:00+00:00,2022-07-02,268923,Ian Garry,195027,Gabriel Green,win,268923,Welterweight,False,5,False,Chris Tognoni,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-276-Adesanya-vs-Cannonier-91882,2026-08-18T23:13:28.177500+00:00
91882-4,91882,UFC 276 - Adesanya vs. Cannonier,2022-07-02T00:00:00+00:00,2022-07-02,146193,Dricus Du Plessis,33095,Brad Tavares,win,146193,Middleweight,False,4,False,Mark Smith,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-276-Adesanya-vs-Cannonier-91882,2026-08-18T23:13:28.177500+00:00
91882-3,91882,UFC 276 - Adesanya vs. Cannonier,2022-07-02T00:00:00+00:00,2022-07-02,81800,Andre Muniz,14210,Uriah Hall,win,81800,Middleweight,False,3,False,Herb Dean,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-276-Adesanya-vs-Cannonier-91882,2026-08-18T23:13:28.177500+00:00
91882-2,91882,UFC 276 - Adesanya vs. Cannonier,2022-07-02T00:00:00+00:00,2022-07-02,253613,Maycee Barber,39575,Jessica Eye,win,253613,Flyweight,False,2,False,Jason Herzog,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-276-Adesanya-vs-Cannonier-91882,2026-08-18T23:13:28.177500+00:00
91882-1,91882,UFC 276 - Adesanya vs. Cannonier,2022-07-02T00:00:00+00:00,2022-07-02,143533,Julija Stoliarenko,115991,Jessica-Rose Clark,win,143533,Bantamweight,False,1,False,Chris Tognoni,1,0:42,Submission (Armbar),Submission,Armbar,https://www.sherdog.com/events/UFC-276-Adesanya-vs-Cannonier-91882,2026-08-18T23:13:28.177500+00:00
91882-12,91882,UFC 276 - Adesanya vs. Cannonier,2022-07-02T00:00:00+00:00,2022-07-02,56374,Israel Adesanya,78628,Jared Cannonier,win,56374,Middleweight,True,12,True,Herb Dean,5,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-276-Adesanya-vs-Cannonier-91882,2026-08-18T23:13:28.177500+00:00
92636-11,92636,UFC on ESPN 38 - Tsarukyan vs. Gamrot,2022-06-25T00:00:00+00:00,2022-06-25,179185,Shavkat Rakhmonov,69166,Neil Magny,win,179185,Welterweight,False,11,False,Chris Tognoni,2,4:58,Submission (Guillotine Choke),Submission,Guillotine Choke,https://www.sherdog.com/events/UFC-on-ESPN-38-Tsarukyan-vs-Gamrot-92636,2026-08-18T23:13:28.184597+00:00
92636-10,92636,UFC on ESPN 38 - Tsarukyan vs. Gamrot,2022-06-25T00:00:00+00:00,2022-06-25,181225,Josh Parisian,138183,Alan Baudot,win,181225,Heavyweight,False,10,False,Mark Smith,2,3:04,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-on-ESPN-38-Tsarukyan-vs-Gamrot-92636,2026-08-18T23:13:28.184597+00:00
